Año,Fecha (dd/mm/aaaa),TRM,Día del mes,Mes,Id Mes
2023,2023-05-08,"4552,56",8,Mayo,5
2023,2023-05-07,"4552,56",7,Mayo,5
2023,2023-05-06,"4552,56",6,Mayo,5
2023,2023-05-05,"4616,58",5,Mayo,5
2023,2023-05-04,"4667,09",4,Mayo,5
2023,2023-05-03,"4713,08",3,Mayo,5
2023,2023-05-02,4669,2,Mayo,5
2023,2023-05-01,4669,1,Mayo,5
2023,2023-04-30,4669,30,Abril,4
2023,2023-04-29,4669,29,Abril,4
2023,2023-04-28,"4654,14",28,Abril,4
2023,2023-04-27,"4552,59",27,Abril,4
2023,2023-04-26,"4486,6",26,Abril,4
2023,2023-04-25,"4482,45",25,Abril,4
2023,2023-04-24,"4523,64",24,Abril,4
2023,2023-04-23,"4523,64",23,Abril,4
2023,2023-04-22,"4523,64",22,Abril,4
2023,2023-04-21,"4535,78",21,Abril,4
2023,2023-04-20,"4532,43",20,Abril,4
2023,2023-04-19,"4473,07",19,Abril,4
2023,2023-04-18,"4431,45",18,Abril,4
2023,2023-04-17,"4425,27",17,Abril,4
2023,2023-04-16,"4425,27",16,Abril,4
2023,2023-04-15,"4425,27",15,Abril,4
2023,2023-04-14,"4424,02",14,Abril,4
2023,2023-04-13,"4458,87",13,Abril,4
2023,2023-04-12,"4516,76",12,Abril,4
2023,2023-04-11,"4564,24",11,Abril,4
2023,2023-04-10,"4570,91",10,Abril,4
2023,2023-04-09,"4570,91",9,Abril,4
2023,2023-04-08,"4570,91",8,Abril,4
2023,2023-04-07,"4570,91",7,Abril,4
2023,2023-04-06,"4570,91",6,Abril,4
2023,2023-04-05,"4587,31",5,Abril,4
2023,2023-04-04,4603,4,Abril,4
2023,2023-04-03,"4646,08",3,Abril,4
2023,2023-04-02,"4646,08",2,Abril,4
2023,2023-04-01,"4646,08",1,Abril,4
2023,2023-03-31,"4627,27",31,Marzo,3
2023,2023-03-30,"4627,63",30,Marzo,3
2023,2023-03-29,"4658,79",29,Marzo,3
2023,2023-03-28,"4686,83",28,Marzo,3
2023,2023-03-27,"4741,76",27,Marzo,3
2023,2023-03-26,"4741,76",26,Marzo,3
2023,2023-03-25,"4741,76",25,Marzo,3
2023,2023-03-24,"4755,12",24,Marzo,3
2023,2023-03-23,"4776,09",23,Marzo,3
2023,2023-03-22,"4804,29",22,Marzo,3
2023,2023-03-21,"4824,25",21,Marzo,3
2023,2023-03-20,"4824,25",20,Marzo,3
2023,2023-03-19,"4824,25",19,Marzo,3
2023,2023-03-18,"4824,25",18,Marzo,3
2023,2023-03-17,"4866,5",17,Marzo,3
2023,2023-03-16,"4835,51",16,Marzo,3
2023,2023-03-15,"4736,03",15,Marzo,3
2023,2023-03-14,"4769,76",14,Marzo,3
2023,2023-03-13,"4748,14",13,Marzo,3
2023,2023-03-12,"4748,14",12,Marzo,3
2023,2023-03-11,"4748,14",11,Marzo,3
2023,2023-03-10,"4748,61",10,Marzo,3
2023,2023-03-09,"4755,59",9,Marzo,3
2023,2023-03-08,"4744,95",8,Marzo,3
2023,2023-03-07,"4734,42",7,Marzo,3
2023,2023-03-06,"4780,89",6,Marzo,3
2023,2023-03-05,"4780,89",5,Marzo,3
2023,2023-03-04,"4780,89",4,Marzo,3
2023,2023-03-03,"4855,83",3,Marzo,3
2023,2023-03-02,"4848,78",2,Marzo,3
2023,2023-03-01,"4814,11",1,Marzo,3
2023,2023-02-28,"4808,14",28,Febrero,2
2023,2023-02-27,"4849,65",27,Febrero,2
2023,2023-02-26,"4849,65",26,Febrero,2
2023,2023-02-25,"4849,65",25,Febrero,2
2023,2023-02-24,"4853,9",24,Febrero,2
2023,2023-02-23,"4924,91",23,Febrero,2
2023,2023-02-22,"4950,33",22,Febrero,2
2023,2023-02-21,"4918,94",21,Febrero,2
2023,2023-02-20,"4918,94",20,Febrero,2
2023,2023-02-19,"4918,94",19,Febrero,2
2023,2023-02-18,"4918,94",18,Febrero,2
2023,2023-02-17,"4966,33",17,Febrero,2
2023,2023-02-16,"4878,24",16,Febrero,2
2023,2023-02-15,"4783,24",15,Febrero,2
2023,2023-02-14,"4818,62",14,Febrero,2
2023,2023-02-13,"4777,73",13,Febrero,2
2023,2023-02-12,"4777,73",12,Febrero,2
2023,2023-02-11,"4777,73",11,Febrero,2
2023,2023-02-10,"4742,05",10,Febrero,2
2023,2023-02-09,"4769,85",9,Febrero,2
2023,2023-02-08,"4775,99",8,Febrero,2
2023,2023-02-07,"4776,25",7,Febrero,2
2023,2023-02-06,"4669,74",6,Febrero,2
2023,2023-02-05,"4669,74",5,Febrero,2
2023,2023-02-04,"4669,74",4,Febrero,2
2023,2023-02-03,"4584,44",3,Febrero,2
2023,2023-02-02,"4639,04",2,Febrero,2
2023,2023-02-01,"4648,7",1,Febrero,2
2023,2023-01-31,"4632,2",31,Enero,1
2023,2023-01-30,"4548,5",30,Enero,1
2023,2023-01-29,"4548,5",29,Enero,1
2023,2023-01-28,"4548,5",28,Enero,1
2023,2023-01-27,"4531,75",27,Enero,1
2023,2023-01-26,"4538,91",26,Enero,1
2023,2023-01-25,"4545,94",25,Enero,1
2023,2023-01-24,"4551,02",24,Enero,1
2023,2023-01-23,"4631,64",23,Enero,1
2023,2023-01-22,"4631,64",22,Enero,1
2023,2023-01-21,"4631,64",21,Enero,1
2023,2023-01-20,"4683,85",20,Enero,1
2023,2023-01-19,"4702,67",19,Enero,1
2023,2023-01-18,"4691,09",18,Enero,1
2023,2023-01-17,"4693,99",17,Enero,1
2023,2023-01-16,"4693,99",16,Enero,1
2023,2023-01-15,"4693,99",15,Enero,1
2023,2023-01-14,"4693,99",14,Enero,1
2023,2023-01-13,"4692,04",13,Enero,1
2023,2023-01-12,"4748,54",12,Enero,1
2023,2023-01-11,"4807,85",11,Enero,1
2023,2023-01-10,"4885,66",10,Enero,1
2023,2023-01-09,"4885,66",9,Enero,1
2023,2023-01-08,"4885,66",8,Enero,1
2023,2023-01-07,"4885,66",7,Enero,1
2023,2023-01-06,"4989,58",6,Enero,1
2023,2023-01-05,4924,5,Enero,1
2023,2023-01-04,"4842,26",4,Enero,1
2023,2023-01-03,"4810,2",3,Enero,1
2023,2023-01-02,"4810,2",2,Enero,1
2023,2023-01-01,"4810,2",1,Enero,1
2022,2022-12-31,"4810,2",31,Diciembre,12
2022,2022-12-30,"4810,2",30,Diciembre,12
2022,2022-12-29,"4765,92",29,Diciembre,12
2022,2022-12-28,"4766,82",28,Diciembre,12
2022,2022-12-27,"4745,04",27,Diciembre,12
2022,2022-12-26,"4745,04",26,Diciembre,12
2022,2022-12-25,"4745,04",25,Diciembre,12
2022,2022-12-24,"4745,04",24,Diciembre,12
2022,2022-12-23,"4760,61",23,Diciembre,12
2022,2022-12-22,"4761,64",22,Diciembre,12
2022,2022-12-21,"4769,29",21,Diciembre,12
2022,2022-12-20,"4781,28",20,Diciembre,12
2022,2022-12-19,"4802,48",19,Diciembre,12
2022,2022-12-18,"4802,48",18,Diciembre,12
2022,2022-12-17,"4802,48",17,Diciembre,12
2022,2022-12-16,"4797,02",16,Diciembre,12
2022,2022-12-15,"4778,28",15,Diciembre,12
2022,2022-12-14,"4791,57",14,Diciembre,12
2022,2022-12-13,"4836,24",13,Diciembre,12
2022,2022-12-12,"4815,99",12,Diciembre,12
2022,2022-12-11,"4815,99",11,Diciembre,12
2022,2022-12-10,"4815,99",10,Diciembre,12
2022,2022-12-09,"4825,83",9,Diciembre,12
2022,2022-12-08,"4825,83",8,Diciembre,12
2022,2022-12-07,"4818,32",7,Diciembre,12
2022,2022-12-06,"4812,37",6,Diciembre,12
2022,2022-12-05,"4767,19",5,Diciembre,12
2022,2022-12-04,"4767,19",4,Diciembre,12
2022,2022-12-03,"4767,19",3,Diciembre,12
2022,2022-12-02,"4779,06",2,Diciembre,12
2022,2022-12-01,"4815,59",1,Diciembre,12
2022,2022-11-30,"4809,51",30,Noviembre,11
2022,2022-11-29,"4840,6",29,Noviembre,11
2022,2022-11-28,"4881,41",28,Noviembre,11
2022,2022-11-27,"4881,41",27,Noviembre,11
2022,2022-11-26,"4881,41",26,Noviembre,11
2022,2022-11-25,"4875,91",25,Noviembre,11
2022,2022-11-24,"4875,91",24,Noviembre,11
2022,2022-11-23,"4914,34",23,Noviembre,11
2022,2022-11-22,"4958,42",22,Noviembre,11
2022,2022-11-21,"4994,61",21,Noviembre,11
2022,2022-11-20,"4994,61",20,Noviembre,11
2022,2022-11-19,"4994,61",19,Noviembre,11
2022,2022-11-18,"5022,03",18,Noviembre,11
2022,2022-11-17,"4922,7",17,Noviembre,11
2022,2022-11-16,"4801,06",16,Noviembre,11
2022,2022-11-15,"4806,07",15,Noviembre,11
2022,2022-11-14,"4806,07",14,Noviembre,11
2022,2022-11-13,"4806,07",13,Noviembre,11
2022,2022-11-12,"4806,07",12,Noviembre,11
2022,2022-11-11,"4806,07",11,Noviembre,11
2022,2022-11-10,"4914,71",10,Noviembre,11
2022,2022-11-09,"5013,2",9,Noviembre,11
2022,2022-11-08,"5061,21",8,Noviembre,11
2022,2022-11-07,"5061,21",7,Noviembre,11
2022,2022-11-06,"5061,21",6,Noviembre,11
2022,2022-11-05,"5061,21",5,Noviembre,11
2022,2022-11-04,"5058,02",4,Noviembre,11
2022,2022-11-03,"5015,84",3,Noviembre,11
2022,2022-11-02,"4975,58",2,Noviembre,11
2022,2022-11-01,"4898,74",1,Noviembre,11
2022,2022-10-31,"4819,42",31,Octubre,10
2022,2022-10-30,"4819,42",30,Octubre,10
2022,2022-10-29,"4819,42",29,Octubre,10
2022,2022-10-28,"4821,92",28,Octubre,10
2022,2022-10-27,"4895,29",27,Octubre,10
2022,2022-10-26,"4948,14",26,Octubre,10
2022,2022-10-25,"4968,94",25,Octubre,10
2022,2022-10-24,"4913,24",24,Octubre,10
2022,2022-10-23,"4913,24",23,Octubre,10
2022,2022-10-22,"4913,24",22,Octubre,10
2022,2022-10-21,"4885,5",21,Octubre,10
2022,2022-10-20,"4815,09",20,Octubre,10
2022,2022-10-19,"4744,04",19,Octubre,10
2022,2022-10-18,"4636,83",18,Octubre,10
2022,2022-10-17,"4636,83",17,Octubre,10
2022,2022-10-16,"4636,83",16,Octubre,10
2022,2022-10-15,"4636,83",15,Octubre,10
2022,2022-10-14,"4619,78",14,Octubre,10
2022,2022-10-13,"4611,18",13,Octubre,10
2022,2022-10-12,"4611,88",12,Octubre,10
2022,2022-10-11,"4605,29",11,Octubre,10
2022,2022-10-10,"4605,29",10,Octubre,10
2022,2022-10-09,"4605,29",9,Octubre,10
2022,2022-10-08,"4605,29",8,Octubre,10
2022,2022-10-07,"4627,61",7,Octubre,10
2022,2022-10-06,"4548,89",6,Octubre,10
2022,2022-10-05,"4484,74",5,Octubre,10
2022,2022-10-04,"4545,66",4,Octubre,10
2022,2022-10-03,"4590,54",3,Octubre,10
2022,2022-10-02,"4590,54",2,Octubre,10
2022,2022-10-01,"4590,54",1,Octubre,10
2022,2022-09-30,"4532,07",30,Septiembre,9
2022,2022-09-29,"4486,94",29,Septiembre,9
2022,2022-09-28,"4556,42",28,Septiembre,9
2022,2022-09-27,"4496,99",27,Septiembre,9
2022,2022-09-26,"4426,47",26,Septiembre,9
2022,2022-09-25,"4426,47",25,Septiembre,9
2022,2022-09-24,"4426,47",24,Septiembre,9
2022,2022-09-23,"4379,8",23,Septiembre,9
2022,2022-09-22,"4403,82",22,Septiembre,9
2022,2022-09-21,"4420,38",21,Septiembre,9
2022,2022-09-20,"4415,11",20,Septiembre,9
2022,2022-09-19,"4435,84",19,Septiembre,9
2022,2022-09-18,"4435,84",18,Septiembre,9
2022,2022-09-17,"4435,84",17,Septiembre,9
2022,2022-09-16,"4404,64",16,Septiembre,9
2022,2022-09-15,"4389,8",15,Septiembre,9
2022,2022-09-14,"4413,89",14,Septiembre,9
2022,2022-09-13,"4346,91",13,Septiembre,9
2022,2022-09-12,"4365,32",12,Septiembre,9
2022,2022-09-11,"4365,32",11,Septiembre,9
2022,2022-09-10,"4365,32",10,Septiembre,9
2022,2022-09-09,"4396,69",9,Septiembre,9
2022,2022-09-08,"4446,36",8,Septiembre,9
2022,2022-09-07,"4480,1",7,Septiembre,9
2022,2022-09-06,"4466,73",6,Septiembre,9
2022,2022-09-05,"4466,73",5,Septiembre,9
2022,2022-09-04,"4466,73",4,Septiembre,9
2022,2022-09-03,"4466,73",3,Septiembre,9
2022,2022-09-02,"4467,03",2,Septiembre,9
2022,2022-09-01,"4422,77",1,Septiembre,9
2022,2022-08-31,"4400,16",31,Agosto,8
2022,2022-08-30,"4386,13",30,Agosto,8
2022,2022-08-29,"4388,02",29,Agosto,8
2022,2022-08-28,"4388,02",28,Agosto,8
2022,2022-08-27,"4388,02",27,Agosto,8
2022,2022-08-26,"4407,95",26,Agosto,8
2022,2022-08-25,"4380,19",25,Agosto,8
2022,2022-08-24,"4374,45",24,Agosto,8
2022,2022-08-23,"4399,16",23,Agosto,8
2022,2022-08-22,"4400,25",22,Agosto,8
2022,2022-08-21,"4400,25",21,Agosto,8
2022,2022-08-20,"4400,25",20,Agosto,8
2022,2022-08-19,"4413,86",19,Agosto,8
2022,2022-08-18,"4316,47",18,Agosto,8
2022,2022-08-17,"4218,48",17,Agosto,8
2022,2022-08-16,"4185,49",16,Agosto,8
2022,2022-08-15,"4185,49",15,Agosto,8
2022,2022-08-14,"4185,49",14,Agosto,8
2022,2022-08-13,"4185,49",13,Agosto,8
2022,2022-08-12,"4231,45",12,Agosto,8
2022,2022-08-11,"4273,82",11,Agosto,8
2022,2022-08-10,"4309,69",10,Agosto,8
2022,2022-08-09,"4307,09",9,Agosto,8
2022,2022-08-08,"4337,28",8,Agosto,8
2022,2022-08-07,"4337,28",7,Agosto,8
2022,2022-08-06,"4337,28",6,Agosto,8
2022,2022-08-05,"4268,3",5,Agosto,8
2022,2022-08-04,"4331,15",4,Agosto,8
2022,2022-08-03,"4313,3",3,Agosto,8
2022,2022-08-02,"4245,99",2,Agosto,8
2022,2022-08-01,"4300,3",1,Agosto,8
2022,2022-07-31,"4300,3",31,Julio,7
2022,2022-07-30,"4300,3",30,Julio,7
2022,2022-07-29,"4375,51",29,Julio,7
2022,2022-07-28,"4420,75",28,Julio,7
2022,2022-07-27,"4445,01",27,Julio,7
2022,2022-07-26,"4461,63",26,Julio,7
2022,2022-07-25,"4423,86",25,Julio,7
2022,2022-07-24,"4423,86",24,Julio,7
2022,2022-07-23,"4423,86",23,Julio,7
2022,2022-07-22,"4410,14",22,Julio,7
2022,2022-07-21,"4303,34",21,Julio,7
2022,2022-07-20,"4303,34",20,Julio,7
2022,2022-07-19,"4315,41",19,Julio,7
2022,2022-07-18,"4395,63",18,Julio,7
2022,2022-07-17,"4395,63",17,Julio,7
2022,2022-07-16,"4395,63",16,Julio,7
2022,2022-07-15,"4519,65",15,Julio,7
2022,2022-07-14,"4558,05",14,Julio,7
2022,2022-07-13,"4627,46",13,Julio,7
2022,2022-07-12,"4513,28",12,Julio,7
2022,2022-07-11,"4388,27",11,Julio,7
2022,2022-07-10,"4388,27",10,Julio,7
2022,2022-07-09,"4388,27",9,Julio,7
2022,2022-07-08,"4369,7",8,Julio,7
2022,2022-07-07,"4348,68",7,Julio,7
2022,2022-07-06,"4259,86",6,Julio,7
2022,2022-07-05,"4198,77",5,Julio,7
2022,2022-07-04,"4198,77",4,Julio,7
2022,2022-07-03,"4198,77",3,Julio,7
2022,2022-07-02,"4198,77",2,Julio,7
2022,2022-07-01,"4151,21",1,Julio,7
2022,2022-06-30,"4127,47",30,Junio,6
2022,2022-06-29,"4089,72",29,Junio,6
2022,2022-06-28,"4129,87",28,Junio,6
2022,2022-06-27,"4129,87",27,Junio,6
2022,2022-06-26,"4129,87",26,Junio,6
2022,2022-06-25,"4129,87",25,Junio,6
2022,2022-06-24,"4068,75",24,Junio,6
2022,2022-06-23,"4026,52",23,Junio,6
2022,2022-06-22,"4026,92",22,Junio,6
2022,2022-06-21,"3905,05",21,Junio,6
2022,2022-06-20,"3905,05",20,Junio,6
2022,2022-06-19,"3905,05",19,Junio,6
2022,2022-06-18,"3905,05",18,Junio,6
2022,2022-06-17,"3912,15",17,Junio,6
2022,2022-06-16,"3923,96",16,Junio,6
2022,2022-06-15,"3979,3",15,Junio,6
2022,2022-06-14,"4016,5",14,Junio,6
2022,2022-06-13,"3912,51",13,Junio,6
2022,2022-06-12,"3912,51",12,Junio,6
2022,2022-06-11,"3912,51",11,Junio,6
2022,2022-06-10,"3833,34",10,Junio,6
2022,2022-06-09,"3782,65",9,Junio,6
2022,2022-06-08,"3790,88",8,Junio,6
2022,2022-06-07,"3799,5",7,Junio,6
2022,2022-06-06,"3771,63",6,Junio,6
2022,2022-06-05,"3771,63",5,Junio,6
2022,2022-06-04,"3771,63",4,Junio,6
2022,2022-06-03,"3784,98",3,Junio,6
2022,2022-06-02,"3791,74",2,Junio,6
2022,2022-06-01,"3776,52",1,Junio,6
2022,2022-05-31,"3912,34",31,Mayo,5
2022,2022-05-30,"3912,34",30,Mayo,5
2022,2022-05-29,"3912,34",29,Mayo,5
2022,2022-05-28,"3912,34",28,Mayo,5
2022,2022-05-27,"3930,89",27,Mayo,5
2022,2022-05-26,"3959,05",26,Mayo,5
2022,2022-05-25,"3971,28",25,Mayo,5
2022,2022-05-24,"3950,35",24,Mayo,5
2022,2022-05-23,"3989,84",23,Mayo,5
2022,2022-05-22,"3989,84",22,Mayo,5
2022,2022-05-21,"3989,84",21,Mayo,5
2022,2022-05-20,"4050,88",20,Mayo,5
2022,2022-05-19,"4054,71",19,Mayo,5
2022,2022-05-18,"4033,85",18,Mayo,5
2022,2022-05-17,"4070,25",17,Mayo,5
2022,2022-05-16,"4110,53",16,Mayo,5
2022,2022-05-15,"4110,53",15,Mayo,5
2022,2022-05-14,"4110,53",14,Mayo,5
2022,2022-05-13,"4109,71",13,Mayo,5
2022,2022-05-12,"4080,32",12,Mayo,5
2022,2022-05-11,"4086,71",11,Mayo,5
2022,2022-05-10,"4085,76",10,Mayo,5
2022,2022-05-09,"4053,93",9,Mayo,5
2022,2022-05-08,"4053,93",8,Mayo,5
2022,2022-05-07,"4053,93",7,Mayo,5
2022,2022-05-06,"4086,08",6,Mayo,5
2022,2022-05-05,"4056,41",5,Mayo,5
2022,2022-05-04,"4016,34",4,Mayo,5
2022,2022-05-03,"4004,07",3,Mayo,5
2022,2022-05-02,"3966,27",2,Mayo,5
2022,2022-05-01,"3966,27",1,Mayo,5
2022,2022-04-30,"3966,27",30,Abril,4
2022,2022-04-29,"3984,77",29,Abril,4
2022,2022-04-28,"3967,32",28,Abril,4
2022,2022-04-27,"3947,63",27,Abril,4
2022,2022-04-26,"3931,74",26,Abril,4
2022,2022-04-25,"3819,07",25,Abril,4
2022,2022-04-24,"3819,07",24,Abril,4
2022,2022-04-23,"3819,07",23,Abril,4
2022,2022-04-22,"3759,54",22,Abril,4
2022,2022-04-21,"3758,65",21,Abril,4
2022,2022-04-20,"3755,85",20,Abril,4
2022,2022-04-19,"3731,31",19,Abril,4
2022,2022-04-18,"3737,32",18,Abril,4
2022,2022-04-17,"3737,32",17,Abril,4
2022,2022-04-16,"3737,32",16,Abril,4
2022,2022-04-15,"3737,32",15,Abril,4
2022,2022-04-14,"3737,32",14,Abril,4
2022,2022-04-13,"3736,7",13,Abril,4
2022,2022-04-12,"3744,16",12,Abril,4
2022,2022-04-11,"3777,41",11,Abril,4
2022,2022-04-10,"3777,41",10,Abril,4
2022,2022-04-09,"3777,41",9,Abril,4
2022,2022-04-08,"3771,83",8,Abril,4
2022,2022-04-07,"3746,51",7,Abril,4
2022,2022-04-06,"3723,79",6,Abril,4
2022,2022-04-05,"3706,95",5,Abril,4
2022,2022-04-04,"3774,79",4,Abril,4
2022,2022-04-03,"3774,79",3,Abril,4
2022,2022-04-02,"3774,79",2,Abril,4
2022,2022-04-01,"3756,03",1,Abril,4
2022,2022-03-31,"3748,15",31,Marzo,3
2022,2022-03-30,"3765,96",30,Marzo,3
2022,2022-03-29,"3785,7",29,Marzo,3
2022,2022-03-28,"3785,66",28,Marzo,3
2022,2022-03-27,"3785,66",27,Marzo,3
2022,2022-03-26,"3785,66",26,Marzo,3
2022,2022-03-25,"3798,9",25,Marzo,3
2022,2022-03-24,"3756,64",24,Marzo,3
2022,2022-03-23,"3765,67",23,Marzo,3
2022,2022-03-22,"3820,67",22,Marzo,3
2022,2022-03-21,"3820,67",21,Marzo,3
2022,2022-03-20,"3820,67",20,Marzo,3
2022,2022-03-19,"3820,67",19,Marzo,3
2022,2022-03-18,"3816,43",18,Marzo,3
2022,2022-03-17,"3826,89",17,Marzo,3
2022,2022-03-16,"3836,56",16,Marzo,3
2022,2022-03-15,"3800,85",15,Marzo,3
2022,2022-03-14,"3827,64",14,Marzo,3
2022,2022-03-13,"3827,64",13,Marzo,3
2022,2022-03-12,"3827,64",12,Marzo,3
2022,2022-03-11,3786,11,Marzo,3
2022,2022-03-10,"3746,43",10,Marzo,3
2022,2022-03-09,"3787,18",9,Marzo,3
2022,2022-03-08,"3813,41",8,Marzo,3
2022,2022-03-07,"3806,11",7,Marzo,3
2022,2022-03-06,"3806,11",6,Marzo,3
2022,2022-03-05,"3806,11",5,Marzo,3
2022,2022-03-04,"3771,77",4,Marzo,3
2022,2022-03-03,"3862,95",3,Marzo,3
2022,2022-03-02,"3901,62",2,Marzo,3
2022,2022-03-01,"3910,28",1,Marzo,3
2022,2022-02-28,"3910,64",28,Febrero,2
2022,2022-02-27,"3910,64",27,Febrero,2
2022,2022-02-26,"3910,64",26,Febrero,2
2022,2022-02-25,"3940,2",25,Febrero,2
2022,2022-02-24,"3913,79",24,Febrero,2
2022,2022-02-23,"3932,4",23,Febrero,2
2022,2022-02-22,"3927,25",22,Febrero,2
2022,2022-02-21,"3927,25",21,Febrero,2
2022,2022-02-20,"3927,25",20,Febrero,2
2022,2022-02-19,"3927,25",19,Febrero,2
2022,2022-02-18,"3953,26",18,Febrero,2
2022,2022-02-17,"3963,72",17,Febrero,2
2022,2022-02-16,"3946,88",16,Febrero,2
2022,2022-02-15,"3938,97",15,Febrero,2
2022,2022-02-14,"3917,52",14,Febrero,2
2022,2022-02-13,"3917,52",13,Febrero,2
2022,2022-02-12,"3917,52",12,Febrero,2
2022,2022-02-11,"3917,75",11,Febrero,2
2022,2022-02-10,"3939,31",10,Febrero,2
2022,2022-02-09,"3965,41",9,Febrero,2
2022,2022-02-08,"3963,84",8,Febrero,2
2022,2022-02-07,"3962,68",7,Febrero,2
2022,2022-02-06,"3962,68",6,Febrero,2
2022,2022-02-05,"3962,68",5,Febrero,2
2022,2022-02-04,"3951,96",4,Febrero,2
2022,2022-02-03,"3928,05",3,Febrero,2
2022,2022-02-02,"3923,61",2,Febrero,2
2022,2022-02-01,"3942,73",1,Febrero,2
2022,2022-01-31,"3982,6",31,Enero,1
2022,2022-01-30,"3982,6",30,Enero,1
2022,2022-01-29,"3982,6",29,Enero,1
2022,2022-01-28,"3944,04",28,Enero,1
2022,2022-01-27,"3947,83",27,Enero,1
2022,2022-01-26,"3987,32",26,Enero,1
2022,2022-01-25,"3977,51",25,Enero,1
2022,2022-01-24,"3964,3",24,Enero,1
2022,2022-01-23,"3964,3",23,Enero,1
2022,2022-01-22,"3964,3",22,Enero,1
2022,2022-01-21,"3980,8",21,Enero,1
2022,2022-01-20,"4003,95",20,Enero,1
2022,2022-01-19,"4033,37",19,Enero,1
2022,2022-01-18,"3993,65",18,Enero,1
2022,2022-01-17,"3993,65",17,Enero,1
2022,2022-01-16,"3993,65",16,Enero,1
2022,2022-01-15,"3993,65",15,Enero,1
2022,2022-01-14,"3950,4",14,Enero,1
2022,2022-01-13,"3970,08",13,Enero,1
2022,2022-01-12,"4011,65",12,Enero,1
2022,2022-01-11,"4043,46",11,Enero,1
2022,2022-01-10,"4043,46",10,Enero,1
2022,2022-01-09,"4043,46",9,Enero,1
2022,2022-01-08,"4043,46",8,Enero,1
2022,2022-01-07,"4039,31",7,Enero,1
2022,2022-01-06,"4042,36",6,Enero,1
2022,2022-01-05,"4084,11",5,Enero,1
2022,2022-01-04,"4082,75",4,Enero,1
2022,2022-01-03,"3981,16",3,Enero,1
2022,2022-01-02,"3981,16",2,Enero,1
2022,2022-01-01,"3981,16",1,Enero,1
2021,2021-12-31,"3981,16",31,Diciembre,12
2021,2021-12-30,"4023,68",30,Diciembre,12
2021,2021-12-29,4004,29,Diciembre,12
2021,2021-12-28,"3989,41",28,Diciembre,12
2021,2021-12-27,"3994,15",27,Diciembre,12
2021,2021-12-26,"3994,15",26,Diciembre,12
2021,2021-12-25,"3994,15",25,Diciembre,12
2021,2021-12-24,"3997,09",24,Diciembre,12
2021,2021-12-23,"3997,71",23,Diciembre,12
2021,2021-12-22,"3996,28",22,Diciembre,12
2021,2021-12-21,"4002,12",21,Diciembre,12
2021,2021-12-20,"3999,85",20,Diciembre,12
2021,2021-12-19,"3999,85",19,Diciembre,12
2021,2021-12-18,"3999,85",18,Diciembre,12
2021,2021-12-17,"4002,97",17,Diciembre,12
2021,2021-12-16,"3990,27",16,Diciembre,12
2021,2021-12-15,"3936,41",15,Diciembre,12
2021,2021-12-14,"3886,87",14,Diciembre,12
2021,2021-12-13,"3887,71",13,Diciembre,12
2021,2021-12-12,"3887,71",12,Diciembre,12
2021,2021-12-11,"3887,71",11,Diciembre,12
2021,2021-12-10,"3899,87",10,Diciembre,12
2021,2021-12-09,"3906,1",9,Diciembre,12
2021,2021-12-08,"3906,1",8,Diciembre,12
2021,2021-12-07,3944,7,Diciembre,12
2021,2021-12-06,"3948,33",6,Diciembre,12
2021,2021-12-05,"3948,33",5,Diciembre,12
2021,2021-12-04,"3948,33",4,Diciembre,12
2021,2021-12-03,"3945,18",3,Diciembre,12
2021,2021-12-02,"3953,26",2,Diciembre,12
2021,2021-12-01,"4004,54",1,Diciembre,12
2021,2021-11-30,"4010,98",30,Noviembre,11
2021,2021-11-29,"4008,13",29,Noviembre,11
2021,2021-11-28,"4008,13",28,Noviembre,11
2021,2021-11-27,"4008,13",27,Noviembre,11
2021,2021-11-26,"3969,49",26,Noviembre,11
2021,2021-11-25,"3969,49",25,Noviembre,11
2021,2021-11-24,"3944,37",24,Noviembre,11
2021,2021-11-23,"3913,26",23,Noviembre,11
2021,2021-11-22,"3923,53",22,Noviembre,11
2021,2021-11-21,"3923,53",21,Noviembre,11
2021,2021-11-20,"3923,53",20,Noviembre,11
2021,2021-11-19,"3943,43",19,Noviembre,11
2021,2021-11-18,"3907,95",18,Noviembre,11
2021,2021-11-17,"3898,84",17,Noviembre,11
2021,2021-11-16,"3888,53",16,Noviembre,11
2021,2021-11-15,"3888,53",15,Noviembre,11
2021,2021-11-14,"3888,53",14,Noviembre,11
2021,2021-11-13,"3888,53",13,Noviembre,11
2021,2021-11-12,"3875,38",12,Noviembre,11
2021,2021-11-11,"3875,38",11,Noviembre,11
2021,2021-11-10,"3876,86",10,Noviembre,11
2021,2021-11-09,"3874,41",9,Noviembre,11
2021,2021-11-08,"3881,76",8,Noviembre,11
2021,2021-11-07,"3881,76",7,Noviembre,11
2021,2021-11-06,"3881,76",6,Noviembre,11
2021,2021-11-05,"3847,4",5,Noviembre,11
2021,2021-11-04,"3837,84",4,Noviembre,11
2021,2021-11-03,"3778,69",3,Noviembre,11
2021,2021-11-02,"3784,44",2,Noviembre,11
2021,2021-11-01,"3784,44",1,Noviembre,11
2021,2021-10-31,"3784,44",31,Octubre,10
2021,2021-10-30,"3784,44",30,Octubre,10
2021,2021-10-29,"3766,1",29,Octubre,10
2021,2021-10-28,"3761,21",28,Octubre,10
2021,2021-10-27,"3774,46",27,Octubre,10
2021,2021-10-26,"3769,98",26,Octubre,10
